Sector,Level,Salary
Finanças,Mid,94315
Finanças,Senior,181568
Finanças,Entry,67561
Finanças,Mid,90660
Finanças,Senior,164306
Finanças,Entry,67750
Finanças,Mid,86114
Finanças,Senior,194905
Finanças,Entry,53082
Finanças,Mid,95732
Finanças,Senior,174757
Finanças,Entry,65446
Finanças,Mid,87392
Finanças,Senior,147259
Finanças,Entry,60796
Finanças,Mid,92775
Finanças,Senior,147022
Finanças,Entry,56818
Finanças,Mid,97481
Finanças,Senior,158287
Finanças,Entry,58397
Finanças,Mid,99468
Finanças,Senior,199122
Finanças,Entry,59083
Finanças,Mid,87011
Finanças,Senior,146763
Finanças,Entry,65291
Finanças,Mid,103813
Finanças,Senior,206808
Finanças,Entry,67106
Finanças,Mid,97842
Finanças,Senior,144509
Finanças,Entry,57686
Finanças,Mid,86846
Finanças,Senior,197384
Finanças,Entry,63799
Finanças,Mid,86280
Finanças,Senior,147695
Finanças,Entry,54656
Finanças,Mid,98706
Finanças,Senior,164880
Finanças,Entry,65067
Finanças,Mid,94809
Finanças,Senior,173276
Finanças,Entry,64401
Finanças,Mid,102415
Finanças,Senior,203848
Finanças,Entry,68386
Finanças,Mid,90698
Finanças,Senior,186144
Finanças,Entry,63892
Finanças,Mid,101956
Finanças,Senior,181059
Finanças,Entry,66339
Finanças,Mid,101295
Finanças,Senior,191143
Finanças,Entry,62146
Finanças,Mid,94004
Finanças,Senior,186650
Finanças,Entry,51608
Finanças,Mid,92275
Finanças,Senior,161914
Finanças,Entry,52535
Finanças,Mid,93334
Finanças,Senior,165617
Finanças,Entry,64349
Finanças,Mid,100008
Finanças,Senior,197337
Finanças,Entry,51785
Finanças,Mid,102981
Finanças,Senior,137323
Finanças,Entry,59856
Finanças,Mid,97732
Finanças,Senior,174659
Finanças,Entry,62392
Finanças,Mid,90108
Finanças,Senior,181549
Finanças,Entry,51399
Finanças,Mid,86881
Finanças,Senior,209673
Finanças,Entry,54207
Finanças,Mid,98947
Finanças,Senior,207328
Finanças,Entry,59926
Finanças,Mid,87333
Finanças,Senior,165155
Finanças,Entry,58128
Finanças,Mid,100457
Finanças,Senior,181008
Finanças,Entry,63994
Finanças,Mid,86393
Finanças,Senior,138880
Finanças,Entry,62857
Finanças,Mid,88559
Finanças,Senior,194501
Finanças,Entry,62565
Finanças,Mid,101171
Finanças,Senior,143493
Finanças,Entry,52091
Finanças,Mid,95541
Finanças,Senior,181385
Finanças,Entry,58694
Finanças,Mid,100846
Finanças,Senior,149440
Finanças,Entry,55581
Finanças,Mid,90995
Finanças,Senior,178957
Finanças,Entry,55362
Finanças,Mid,87573
Finanças,Senior,168070
Finanças,Entry,66159
Finanças,Mid,89423
Finanças,Senior,164323
Finanças,Entry,58420
Finanças,Mid,94499
Finanças,Senior,174414
Finanças,Entry,59173
Finanças,Mid,101650
Finanças,Senior,149978
Finanças,Entry,58519
Finanças,Mid,96112
Finanças,Senior,189198
Finanças,Entry,55463
Finanças,Mid,96529
Finanças,Senior,204265
Finanças,Entry,60497
Finanças,Mid,102831
Finanças,Senior,177673
Finanças,Entry,66471
Finanças,Mid,100805
Finanças,Senior,203100
Finanças,Entry,62690
Finanças,Mid,98383
Finanças,Senior,163513
Finanças,Entry,64919
Finanças,Mid,93208
Finanças,Senior,189880
Finanças,Entry,52674
Finanças,Mid,102387
Finanças,Senior,139471
Finanças,Entry,59954
Finanças,Mid,104501
Finanças,Senior,156353
Finanças,Entry,56988
Finanças,Mid,98050
Finanças,Senior,171229
Finanças,Entry,63600
Finanças,Mid,92880
Finanças,Senior,183536
Finanças,Entry,52060
Finanças,Mid,87899
Finanças,Senior,138520
Finanças,Entry,56917
Finanças,Mid,91855
Finanças,Senior,209027
Finanças,Entry,64729
Finanças,Mid,99294
Finanças,Senior,196748
Finanças,Entry,61662
Finanças,Mid,100751
Finanças,Senior,186026
Varejo,Entry,26870
Varejo,Mid,48650
Varejo,Senior,89158
Varejo,Entry,31992
Varejo,Mid,42521
Varejo,Senior,77045
Varejo,Entry,33839
Varejo,Mid,52458
Varejo,Senior,85627
Varejo,Entry,31187
Varejo,Mid,46275
Varejo,Senior,98075
Varejo,Entry,30469
Varejo,Mid,43001
Varejo,Senior,87426
Varejo,Entry,27452
Varejo,Mid,51879
Varejo,Senior,72654
Varejo,Entry,30262
Varejo,Mid,42565
Varejo,Senior,80119
Varejo,Entry,28598
Varejo,Mid,47193
Varejo,Senior,94354
Varejo,Entry,34041
Varejo,Mid,43321
Varejo,Senior,82288
Varejo,Entry,29775
Varejo,Mid,46993
Varejo,Senior,96337
Varejo,Entry,34228
Varejo,Mid,47974
Varejo,Senior,93928
Varejo,Entry,27079
Varejo,Mid,42094
Varejo,Senior,70653
Varejo,Entry,30328
Varejo,Mid,47328
Varejo,Senior,93149
Varejo,Entry,32238
Varejo,Mid,50957
Varejo,Senior,103548
Varejo,Entry,29098
Varejo,Mid,45053
Varejo,Senior,94980
Varejo,Entry,29612
Varejo,Mid,42501
Varejo,Senior,70716
Varejo,Entry,30399
Varejo,Mid,45674
Varejo,Senior,102918
Varejo,Entry,33817
Varejo,Mid,50402
Varejo,Senior,90996
Varejo,Entry,30102
Varejo,Mid,43231
Varejo,Senior,71920
Varejo,Entry,29696
Varejo,Mid,47515
Varejo,Senior,70030
Varejo,Entry,33298
Varejo,Mid,46481
Varejo,Senior,98815
Varejo,Entry,30355
Varejo,Mid,47421
Varejo,Senior,94940
Varejo,Entry,29735
Varejo,Mid,46380
Varejo,Senior,96308
Varejo,Entry,32842
Varejo,Mid,48338
Varejo,Senior,93178
Varejo,Entry,30544
Varejo,Mid,47501
Varejo,Senior,88143
Varejo,Entry,31287
Varejo,Mid,45244
Varejo,Senior,100353
Varejo,Entry,30226
Varejo,Mid,51747
Varejo,Senior,103810
Varejo,Entry,31359
Varejo,Mid,51063
Varejo,Senior,90476
Varejo,Entry,32151
Varejo,Mid,47412
Varejo,Senior,99335
Varejo,Entry,30406
Varejo,Mid,52166
Varejo,Senior,103825
Varejo,Entry,29751
Varejo,Mid,52114
Varejo,Senior,70843
Varejo,Entry,27781
Varejo,Mid,45058
Varejo,Senior,77961
Varejo,Entry,30685
Varejo,Mid,51827
Varejo,Senior,94341
Varejo,Entry,26281
Varejo,Mid,45864
Varejo,Senior,90730
Varejo,Entry,27347
Varejo,Mid,45678
Varejo,Senior,88105
Varejo,Entry,26642
Varejo,Mid,44550
Varejo,Senior,86775
Varejo,Entry,33311
Varejo,Mid,48027
Varejo,Senior,94725
Varejo,Entry,34634
Varejo,Mid,42061
Varejo,Senior,85479
Varejo,Entry,34994
Varejo,Mid,42925
Varejo,Senior,85526
Varejo,Entry,30453
Varejo,Mid,51083
Varejo,Senior,78103
Varejo,Entry,33206
Varejo,Mid,46578
Varejo,Senior,99636
Varejo,Entry,32393
Varejo,Mid,46853
Varejo,Senior,80212
Varejo,Entry,28820
Varejo,Mid,44924
Varejo,Senior,78252
Varejo,Entry,31867
Varejo,Mid,45034
Varejo,Senior,81426
Varejo,Entry,31514
Varejo,Mid,45763
Varejo,Senior,100885
Varejo,Entry,31741
Varejo,Mid,43549
Varejo,Senior,98897
Varejo,Entry,29344
Varejo,Mid,47032
Varejo,Senior,86241
Varejo,Entry,27080
Varejo,Mid,46028
Varejo,Senior,102604
Varejo,Entry,31686
Varejo,Mid,47535
Varejo,Senior,77640
Varejo,Entry,34484
Varejo,Mid,42099
Varejo,Senior,92841
Varejo,Entry,30000
Varejo,Mid,43189
Varejo,Senior,76613
Varejo,Entry,31988
Varejo,Mid,47957
Varejo,Senior,84757
Varejo,Entry,30787
Varejo,Mid,44695
Varejo,Senior,75362
Varejo,Entry,29989
Varejo,Mid,52105
Varejo,Senior,79030
Varejo,Entry,27545
Varejo,Mid,49425
Varejo,Senior,102936
Varejo,Entry,34802
Varejo,Mid,43551
Varejo,Senior,100278
Varejo,Entry,32873
Varejo,Mid,50420
Varejo,Senior,78529
Varejo,Entry,26483
Varejo,Mid,46924
Varejo,Senior,98642
Varejo,Entry,29642
Varejo,Mid,46307
Varejo,Senior,97147
Varejo,Entry,34875
Varejo,Mid,49016
Varejo,Senior,81395
Varejo,Entry,32282
Varejo,Mid,44078
Varejo,Senior,72645
Varejo,Entry,30288
Varejo,Mid,44306
Varejo,Senior,76206
Varejo,Entry,28580
Varejo,Mid,43460
Varejo,Senior,103222
Varejo,Entry,32214
Varejo,Mid,43449
Varejo,Senior,94875
Varejo,Entry,27297
Varejo,Mid,48141
Varejo,Senior,75060
Varejo,Entry,30086
Varejo,Mid,42293
Varejo,Senior,78315
Varejo,Entry,27402
Varejo,Mid,49940
Varejo,Senior,88603
Varejo,Entry,29210
Varejo,Mid,50527
Varejo,Senior,77366
Varejo,Entry,31379
Varejo,Mid,43034
Varejo,Senior,75639
Varejo,Entry,31831
Varejo,Mid,42459
Varejo,Senior,101518
Varejo,Entry,28601
Varejo,Mid,49965
Varejo,Senior,77791
Varejo,Entry,33100
Varejo,Mid,42307
Varejo,Senior,104952
Varejo,Entry,25098
Varejo,Mid,43644
Varejo,Senior,101903
Varejo,Entry,34479
Varejo,Mid,49662
Varejo,Senior,69743
Varejo,Entry,25168
Varejo,Mid,51372
Varejo,Senior,82449
Varejo,Entry,33686
Varejo,Mid,50575
Varejo,Senior,71077
Varejo,Entry,34860
Varejo,Mid,49994
Varejo,Senior,91171
Varejo,Entry,28907
Varejo,Mid,50715
Varejo,Senior,89982
Varejo,Entry,32071
Varejo,Mid,44471
Varejo,Senior,103320
Varejo,Entry,26634
Varejo,Mid,42774
Varejo,Senior,93803
Varejo,Entry,27892
Varejo,Mid,50827
Varejo,Senior,96362
Varejo,Entry,32679
Varejo,Mid,43531
Varejo,Senior,74646
Varejo,Entry,30277
Varejo,Mid,50575
Varejo,Senior,81979
Varejo,Entry,32530
Varejo,Mid,46649
Varejo,Senior,101778
Varejo,Entry,27951
Varejo,Mid,44794
Varejo,Senior,98806
Varejo,Entry,30835
Varejo,Mid,48987
Varejo,Senior,85655
Varejo,Entry,25448
Varejo,Mid,51550
Varejo,Senior,101565
Varejo,Entry,34171
Varejo,Mid,46957
Varejo,Senior,96866
Varejo,Entry,34012
Varejo,Mid,47717
Varejo,Senior,98288
Varejo,Entry,30400
Varejo,Mid,51278
Varejo,Senior,84324
Varejo,Entry,29047
Varejo,Mid,50700
Varejo,Senior,90454
Varejo,Entry,31627
Varejo,Mid,49670
Varejo,Senior,76232
Varejo,Entry,31357
Varejo,Mid,46714
Varejo,Senior,77312
Varejo,Entry,31560
Varejo,Mid,43817
Varejo,Senior,73651
Varejo,Entry,26379
Varejo,Mid,44088
Varejo,Senior,88345
Varejo,Entry,26248
Varejo,Mid,47500
Varejo,Senior,88568
Varejo,Entry,32693
Varejo,Mid,50180
Varejo,Senior,74105
Varejo,Entry,27193
Varejo,Mid,47689
Varejo,Senior,103044
Varejo,Entry,34064
Varejo,Mid,50446
Varejo,Senior,71415
Varejo,Entry,27445
Varejo,Mid,47703
Varejo,Senior,82762
Indústria Manufatureira,Entry,32280
Indústria Manufatureira,Mid,58363
Indústria Manufatureira,Senior,98047
Indústria Manufatureira,Entry,35430
Indústria Manufatureira,Mid,62868
Indústria Manufatureira,Senior,97433
Indústria Manufatureira,Entry,36121
Indústria Manufatureira,Mid,58808
Indústria Manufatureira,Senior,123197
Indústria Manufatureira,Entry,30507
Indústria Manufatureira,Mid,60478
Indústria Manufatureira,Senior,99628
Indústria Manufatureira,Entry,41757
Indústria Manufatureira,Mid,50823
Indústria Manufatureira,Senior,92602
Indústria Manufatureira,Entry,37234
Indústria Manufatureira,Mid,61390
Indústria Manufatureira,Senior,105867
Indústria Manufatureira,Entry,40989
Indústria Manufatureira,Mid,56045
Indústria Manufatureira,Senior,101181
Indústria Manufatureira,Entry,41588
Indústria Manufatureira,Mid,50688
Indústria Manufatureira,Senior,103071
Indústria Manufatureira,Entry,30559
Indústria Manufatureira,Mid,60805
Indústria Manufatureira,Senior,111857
Indústria Manufatureira,Entry,32487
Indústria Manufatureira,Mid,57482
Indústria Manufatureira,Senior,101740
Indústria Manufatureira,Entry,36989
Indústria Manufatureira,Mid,53814
Indústria Manufatureira,Senior,107440
Indústria Manufatureira,Entry,31174
Indústria Manufatureira,Mid,60965
Indústria Manufatureira,Senior,93919
Indústria Manufatureira,Entry,41913
Indústria Manufatureira,Mid,58312
Indústria Manufatureira,Senior,110602
Indústria Manufatureira,Entry,41962
Indústria Manufatureira,Mid,62477
Indústria Manufatureira,Senior,101810
Indústria Manufatureira,Entry,40307
Indústria Manufatureira,Mid,56032
Indústria Manufatureira,Senior,89745
Indústria Manufatureira,Entry,30878
Indústria Manufatureira,Mid,57875
Indústria Manufatureira,Senior,110989
Indústria Manufatureira,Entry,34681
Indústria Manufatureira,Mid,59813
Indústria Manufatureira,Senior,122159
Indústria Manufatureira,Entry,33054
Indústria Manufatureira,Mid,62251
Indústria Manufatureira,Senior,94351
Indústria Manufatureira,Entry,33224
Indústria Manufatureira,Mid,56843
Indústria Manufatureira,Senior,99282
Indústria Manufatureira,Entry,30031
Indústria Manufatureira,Mid,56071
Indústria Manufatureira,Senior,90696
Indústria Manufatureira,Entry,35895
Indústria Manufatureira,Mid,60780
Indústria Manufatureira,Senior,91896
Indústria Manufatureira,Entry,34868
Indústria Manufatureira,Mid,56372
Indústria Manufatureira,Senior,100482
Indústria Manufatureira,Entry,39932
Indústria Manufatureira,Mid,56887
Indústria Manufatureira,Senior,110949
Indústria Manufatureira,Entry,39372
Indústria Manufatureira,Mid,51833
Indústria Manufatureira,Senior,94828
Indústria Manufatureira,Entry,31755
Indústria Manufatureira,Mid,52768
Indústria Manufatureira,Senior,125155
Indústria Manufatureira,Entry,32078
Indústria Manufatureira,Mid,52647
Indústria Manufatureira,Senior,117880
Indústria Manufatureira,Entry,30049
Indústria Manufatureira,Mid,54864
Indústria Manufatureira,Senior,110897
Indústria Manufatureira,Entry,31326
Indústria Manufatureira,Mid,59039
Indústria Manufatureira,Senior,114317
Indústria Manufatureira,Entry,36744
Indústria Manufatureira,Mid,58815
Indústria Manufatureira,Senior,97353
Indústria Manufatureira,Entry,30916
Indústria Manufatureira,Mid,55093
Indústria Manufatureira,Senior,96913
Indústria Manufatureira,Entry,39522
Indústria Manufatureira,Mid,52723
Indústria Manufatureira,Senior,109453
Indústria Manufatureira,Entry,35820
Indústria Manufatureira,Mid,55496
Indústria Manufatureira,Senior,118939
Indústria Manufatureira,Entry,35286
Indústria Manufatureira,Mid,62642
Indústria Manufatureira,Senior,83515
Indústria Manufatureira,Entry,37901
Indústria Manufatureira,Mid,59461
Indústria Manufatureira,Senior,93210
Indústria Manufatureira,Entry,40176
Indústria Manufatureira,Mid,53516
Indústria Manufatureira,Senior,120988
Indústria Manufatureira,Entry,33827
Indústria Manufatureira,Mid,59631
Indústria Manufatureira,Senior,89083
Indústria Manufatureira,Entry,36544
Indústria Manufatureira,Mid,60589
Indústria Manufatureira,Senior,117975
Indústria Manufatureira,Entry,33809
Indústria Manufatureira,Mid,57034
Indústria Manufatureira,Senior,113673
Indústria Manufatureira,Entry,36262
Indústria Manufatureira,Mid,62195
Indústria Manufatureira,Senior,125640
Indústria Manufatureira,Entry,31495
Indústria Manufatureira,Mid,60100
Indústria Manufatureira,Senior,98210
Indústria Manufatureira,Entry,35373
Indústria Manufatureira,Mid,56943
Indústria Manufatureira,Senior,108616
Indústria Manufatureira,Entry,39013
Indústria Manufatureira,Mid,56995
Indústria Manufatureira,Senior,99629
Indústria Manufatureira,Entry,33969
Indústria Manufatureira,Mid,56828
Indústria Manufatureira,Senior,105576
Indústria Manufatureira,Entry,39836
Indústria Manufatureira,Mid,59020
Indústria Manufatureira,Senior,105831
Indústria Manufatureira,Entry,33283
Indústria Manufatureira,Mid,55712
Indústria Manufatureira,Senior,117614
Indústria Manufatureira,Entry,40363
Indústria Manufatureira,Mid,57695
Indústria Manufatureira,Senior,92799
Indústria Manufatureira,Entry,30909
Indústria Manufatureira,Mid,61051
Indústria Manufatureira,Senior,95931
Indústria Manufatureira,Entry,30703
Indústria Manufatureira,Mid,60311
Indústria Manufatureira,Senior,100854
Indústria Manufatureira,Entry,32752
Indústria Manufatureira,Mid,58984
Indústria Manufatureira,Senior,93849
Indústria Manufatureira,Entry,32063
Indústria Manufatureira,Mid,59598
Indústria Manufatureira,Senior,104253
Indústria Manufatureira,Entry,33020
Indústria Manufatureira,Mid,60242
Indústria Manufatureira,Senior,105840
Indústria Manufatureira,Entry,35384
Indústria Manufatureira,Mid,58214
Indústria Manufatureira,Senior,125879
Indústria Manufatureira,Entry,35002
Indústria Manufatureira,Mid,57235
Indústria Manufatureira,Senior,109802
Indústria Manufatureira,Entry,41839
Indústria Manufatureira,Mid,53760
Indústria Manufatureira,Senior,86909
Indústria Manufatureira,Entry,40024
Indústria Manufatureira,Mid,55833
Indústria Manufatureira,Senior,93569
Indústria Manufatureira,Entry,34937
Indústria Manufatureira,Mid,51093
Indústria Manufatureira,Senior,104118
Indústria Manufatureira,Entry,31260
Indústria Manufatureira,Mid,57911
Indústria Manufatureira,Senior,85106
Indústria Manufatureira,Entry,30498
Indústria Manufatureira,Mid,52930
Indústria Manufatureira,Senior,103938
Indústria Manufatureira,Entry,34469
Indústria Manufatureira,Mid,56085
Indústria Manufatureira,Senior,92786
Indústria Manufatureira,Entry,34139
Indústria Manufatureira,Mid,56151
Indústria Manufatureira,Senior,93615
Indústria Manufatureira,Entry,36616
Indústria Manufatureira,Mid,52685
Indústria Manufatureira,Senior,122956
Indústria Manufatureira,Entry,39673
Indústria Manufatureira,Mid,54419
Indústria Manufatureira,Senior,91767
Indústria Manufatureira,Entry,38442
Indústria Manufatureira,Mid,53521
Indústria Manufatureira,Senior,125068
Indústria Manufatureira,Entry,38430
Indústria Manufatureira,Mid,55384
Indústria Manufatureira,Senior,104719
Indústria Manufatureira,Entry,38211
Indústria Manufatureira,Mid,54574
Indústria Manufatureira,Senior,119858
Indústria Manufatureira,Entry,37562
Indústria Manufatureira,Mid,57669
Indústria Manufatureira,Senior,113080
Indústria Manufatureira,Entry,40106
Indústria Manufatureira,Mid,61406
Indústria Manufatureira,Senior,111204
Indústria Manufatureira,Entry,34193
Indústria Manufatureira,Mid,56491
Indústria Manufatureira,Senior,121404
Indústria Manufatureira,Entry,34138
Indústria Manufatureira,Mid,53707
Indústria Manufatureira,Senior,103446
Indústria Manufatureira,Entry,40393
Indústria Manufatureira,Mid,59411
Indústria Manufatureira,Senior,90592
Indústria Manufatureira,Entry,38771
Indústria Manufatureira,Mid,54327
Indústria Manufatureira,Senior,85161
Indústria Manufatureira,Entry,30096
Indústria Manufatureira,Mid,52345
Indústria Manufatureira,Senior,124116
Indústria Manufatureira,Entry,34032
Indústria Manufatureira,Mid,54864
Indústria Manufatureira,Senior,124605
Indústria Manufatureira,Entry,35369
Indústria Manufatureira,Mid,51679
Indústria Manufatureira,Senior,125841
Indústria Manufatureira,Entry,31555
Indústria Manufatureira,Mid,50572
Indústria Manufatureira,Senior,98063
Indústria Manufatureira,Entry,32945
Indústria Manufatureira,Mid,53534
Indústria Manufatureira,Senior,121693
Indústria Manufatureira,Entry,38127
Indústria Manufatureira,Mid,51685
