Sector,Level,Salary
Finanças,Mid,100918
Finanças,Senior,182945
Finanças,Entry,67825
Finanças,Mid,95043
Finanças,Senior,194118
Finanças,Entry,53567
Finanças,Mid,96956
Finanças,Senior,202180
Finanças,Entry,66293
Finanças,Mid,103596
Finanças,Senior,187854
Finanças,Entry,55491
Finanças,Mid,85152
Finanças,Senior,154873
Finanças,Entry,55148
Finanças,Mid,100128
Finanças,Senior,162427
Finanças,Entry,50312
Finanças,Mid,90450
Finanças,Senior,207731
Finanças,Entry,55798
Finanças,Mid,86447
Finanças,Senior,181302
Finanças,Entry,64950
Finanças,Mid,98491
Finanças,Senior,160310
Finanças,Entry,67136
Finanças,Mid,85652
Finanças,Senior,144139
Finanças,Entry,65317
Finanças,Mid,88796
Finanças,Senior,182487
Finanças,Entry,50418
Finanças,Mid,98418
Finanças,Senior,171604
Finanças,Entry,53119
Finanças,Mid,87764
Finanças,Senior,150114
Finanças,Entry,63926
Finanças,Mid,89242
Finanças,Senior,172434
Finanças,Entry,65879
Finanças,Mid,86919
Finanças,Senior,159738
Finanças,Entry,62751
Finanças,Mid,94946
Finanças,Senior,150174
Finanças,Entry,68295
Finanças,Mid,96543
Finanças,Senior,138095
Finanças,Entry,65812
Finanças,Mid,101993
Finanças,Senior,207404
Finanças,Entry,63267
Finanças,Mid,102514
Finanças,Senior,143847
Finanças,Entry,66997
Finanças,Mid,102882
Finanças,Senior,208895
Finanças,Entry,63680
Finanças,Mid,100923
Finanças,Senior,139326
Finanças,Entry,51875
Finanças,Mid,96484
Finanças,Senior,198350
Finanças,Entry,56695
Finanças,Mid,101434
Finanças,Senior,158665
Finanças,Entry,51091
Finanças,Mid,86217
Finanças,Senior,148992
Finanças,Entry,69726
Finanças,Mid,100109
Finanças,Senior,203347
Finanças,Entry,59393
Finanças,Mid,97420
Finanças,Senior,203854
Finanças,Entry,51883
Finanças,Mid,104423
Finanças,Senior,146558
Finanças,Entry,54449
Finanças,Mid,95016
Finanças,Senior,199597
Finanças,Entry,64408
Finanças,Mid,98357
Finanças,Senior,188245
Finanças,Entry,59839
Finanças,Mid,95058
Finanças,Senior,179371
Finanças,Entry,64694
Finanças,Mid,85855
Finanças,Senior,159233
Finanças,Entry,67142
Finanças,Mid,104683
Finanças,Senior,181340
Finanças,Entry,61824
Finanças,Mid,94849
Finanças,Senior,195946
Finanças,Entry,69264
Finanças,Mid,91180
Finanças,Senior,148955
Finanças,Entry,62351
Finanças,Mid,100530
Finanças,Senior,139157
Finanças,Entry,55557
Finanças,Mid,93595
Finanças,Senior,171559
Finanças,Entry,69609
Finanças,Mid,99786
Finanças,Senior,167948
Finanças,Entry,66010
Finanças,Mid,85020
Finanças,Senior,158754
Finanças,Entry,63098
Finanças,Mid,91213
Finanças,Senior,157423
Finanças,Entry,53707
Finanças,Mid,92039
Finanças,Senior,196856
Finanças,Entry,52765
Finanças,Mid,84904
Finanças,Senior,186661
Finanças,Entry,52321
Finanças,Mid,103277
Finanças,Senior,153067
Finanças,Entry,64564
Finanças,Mid,91378
Finanças,Senior,147091
Finanças,Entry,69534
Finanças,Mid,91467
Finanças,Senior,171387
Finanças,Entry,62610
Finanças,Mid,92298
Finanças,Senior,189977
Finanças,Entry,51882
Finanças,Mid,102694
Finanças,Senior,185301
Finanças,Entry,64313
Finanças,Mid,93979
Finanças,Senior,184095
Finanças,Entry,68408
Finanças,Mid,89638
Finanças,Senior,180698
Finanças,Entry,69601
Finanças,Mid,89265
Finanças,Senior,172759
Finanças,Entry,50782
Finanças,Mid,100685
Finanças,Senior,166555
Finanças,Entry,54781
Finanças,Mid,101043
Finanças,Senior,202210
Finanças,Entry,51143
Finanças,Mid,103559
Finanças,Senior,186647
Finanças,Entry,60187
Finanças,Mid,100721
Finanças,Senior,206348
Finanças,Entry,67779
Finanças,Mid,98675
Finanças,Senior,190409
Varejo,Entry,26309
Varejo,Mid,49638
Varejo,Senior,84215
Varejo,Entry,34613
Varejo,Mid,43437
Varejo,Senior,76051
Varejo,Entry,34049
Varejo,Mid,49659
Varejo,Senior,82212
Varejo,Entry,28419
Varejo,Mid,44349
Varejo,Senior,89156
Varejo,Entry,27728
Varejo,Mid,42525
Varejo,Senior,100529
Varejo,Entry,28380
Varejo,Mid,43596
Varejo,Senior,83311
Varejo,Entry,34999
Varejo,Mid,47456
Varejo,Senior,100170
Varejo,Entry,29444
Varejo,Mid,42795
Varejo,Senior,68735
Varejo,Entry,26793
Varejo,Mid,46666
Varejo,Senior,69176
Varejo,Entry,29528
Varejo,Mid,42070
Varejo,Senior,94164
Varejo,Entry,34890
Varejo,Mid,44765
Varejo,Senior,80421
Varejo,Entry,33677
Varejo,Mid,48388
Varejo,Senior,90953
Varejo,Entry,27633
Varejo,Mid,45424
Varejo,Senior,99546
Varejo,Entry,25486
Varejo,Mid,47431
Varejo,Senior,90320
Varejo,Entry,29976
Varejo,Mid,48962
Varejo,Senior,76632
Varejo,Entry,32968
Varejo,Mid,44836
Varejo,Senior,75353
Varejo,Entry,28174
Varejo,Mid,50622
Varejo,Senior,102681
Varejo,Entry,28506
Varejo,Mid,47418
Varejo,Senior,76676
Varejo,Entry,31061
Varejo,Mid,45472
Varejo,Senior,86191
Varejo,Entry,29307
Varejo,Mid,45513
Varejo,Senior,92449
Varejo,Entry,32305
Varejo,Mid,43732
Varejo,Senior,97603
Varejo,Entry,27181
Varejo,Mid,48938
Varejo,Senior,75731
Varejo,Entry,26969
Varejo,Mid,47789
Varejo,Senior,102697
Varejo,Entry,30816
Varejo,Mid,48273
Varejo,Senior,97540
Varejo,Entry,28963
Varejo,Mid,50189
Varejo,Senior,77289
Varejo,Entry,33355
Varejo,Mid,51281
Varejo,Senior,94259
Varejo,Entry,26461
Varejo,Mid,43899
Varejo,Senior,83908
Varejo,Entry,26677
Varejo,Mid,46704
Varejo,Senior,101562
Varejo,Entry,25715
Varejo,Mid,49327
Varejo,Senior,91338
Varejo,Entry,31259
Varejo,Mid,46098
Varejo,Senior,72129
Varejo,Entry,26532
Varejo,Mid,46502
Varejo,Senior,100164
Varejo,Entry,31397
Varejo,Mid,49084
Varejo,Senior,84096
Varejo,Entry,33875
Varejo,Mid,45053
Varejo,Senior,71021
Varejo,Entry,28104
Varejo,Mid,44007
Varejo,Senior,89737
Varejo,Entry,32147
Varejo,Mid,50515
Varejo,Senior,80084
Varejo,Entry,26956
Varejo,Mid,50941
Varejo,Senior,89580
Varejo,Entry,26120
Varejo,Mid,48233
Varejo,Senior,92362
Varejo,Entry,25869
Varejo,Mid,45474
Varejo,Senior,93510
Varejo,Entry,29256
Varejo,Mid,47516
Varejo,Senior,68333
Varejo,Entry,29016
Varejo,Mid,45833
Varejo,Senior,70319
Varejo,Entry,28068
Varejo,Mid,43426
Varejo,Senior,81498
Varejo,Entry,32583
Varejo,Mid,46472
Varejo,Senior,100638
Varejo,Entry,29309
Varejo,Mid,42862
Varejo,Senior,99105
Varejo,Entry,30359
Varejo,Mid,42223
Varejo,Senior,83913
Varejo,Entry,33412
Varejo,Mid,48302
Varejo,Senior,97751
Varejo,Entry,25072
Varejo,Mid,49208
Varejo,Senior,99280
Varejo,Entry,29153
Varejo,Mid,50053
Varejo,Senior,71083
Varejo,Entry,26785
Varejo,Mid,49497
Varejo,Senior,91746
Varejo,Entry,30658
Varejo,Mid,47289
Varejo,Senior,78014
Varejo,Entry,33218
Varejo,Mid,52477
Varejo,Senior,86494
Varejo,Entry,33827
Varejo,Mid,52457
Varejo,Senior,94716
Varejo,Entry,31043
Varejo,Mid,44027
Varejo,Senior,97665
Varejo,Entry,28311
Varejo,Mid,43323
Varejo,Senior,99653
Varejo,Entry,25851
Varejo,Mid,48171
Varejo,Senior,101129
Varejo,Entry,34854
Varejo,Mid,47440
Varejo,Senior,73213
Varejo,Entry,29223
Varejo,Mid,42048
Varejo,Senior,87293
Varejo,Entry,30773
Varejo,Mid,49801
Varejo,Senior,88567
Varejo,Entry,32553
Varejo,Mid,51457
Varejo,Senior,100146
Varejo,Entry,32731
Varejo,Mid,46125
Varejo,Senior,101276
Varejo,Entry,32444
Varejo,Mid,42089
Varejo,Senior,74272
Varejo,Entry,33068
Varejo,Mid,47021
Varejo,Senior,75679
Varejo,Entry,34109
Varejo,Mid,42355
Varejo,Senior,101640
Varejo,Entry,32247
Varejo,Mid,52233
Varejo,Senior,70289
Varejo,Entry,28851
Varejo,Mid,46448
Varejo,Senior,79161
Varejo,Entry,29359
Varejo,Mid,52301
Varejo,Senior,100915
Varejo,Entry,31216
Varejo,Mid,45211
Varejo,Senior,92942
Varejo,Entry,26564
Varejo,Mid,45768
Varejo,Senior,87048
Varejo,Entry,33245
Varejo,Mid,45531
Varejo,Senior,92037
Varejo,Entry,29097
Varejo,Mid,45784
Varejo,Senior,97740
Varejo,Entry,31806
Varejo,Mid,48109
Varejo,Senior,104112
Varejo,Entry,33199
Varejo,Mid,50110
Varejo,Senior,101329
Varejo,Entry,29856
Varejo,Mid,44969
Varejo,Senior,96987
Varejo,Entry,25292
Varejo,Mid,47360
Varejo,Senior,91774
Varejo,Entry,34850
Varejo,Mid,45077
Varejo,Senior,77004
Varejo,Entry,29688
Varejo,Mid,43341
Varejo,Senior,75207
Varejo,Entry,25034
Varejo,Mid,43023
Varejo,Senior,103057
Varejo,Entry,26285
Varejo,Mid,42372
Varejo,Senior,79646
Varejo,Entry,30628
Varejo,Mid,50873
Varejo,Senior,90384
Varejo,Entry,29855
Varejo,Mid,49553
Varejo,Senior,73318
Varejo,Entry,32879
Varejo,Mid,44773
Varejo,Senior,75900
Varejo,Entry,25966
Varejo,Mid,43429
Varejo,Senior,83684
Varejo,Entry,28398
Varejo,Mid,49649
Varejo,Senior,94400
Varejo,Entry,30555
Varejo,Mid,45096
Varejo,Senior,96325
Varejo,Entry,34106
Varejo,Mid,50324
Varejo,Senior,100596
Varejo,Entry,27770
Varejo,Mid,46308
Varejo,Senior,74204
Varejo,Entry,30141
Varejo,Mid,44875
Varejo,Senior,71079
Varejo,Entry,30338
Varejo,Mid,48699
Varejo,Senior,99715
Varejo,Entry,25093
Varejo,Mid,47353
Varejo,Senior,91597
Varejo,Entry,25752
Varejo,Mid,42057
Varejo,Senior,98547
Varejo,Entry,33465
Varejo,Mid,46838
Varejo,Senior,84380
Varejo,Entry,25482
Varejo,Mid,50157
Varejo,Senior,99195
Varejo,Entry,32994
Varejo,Mid,43991
Varejo,Senior,94161
Varejo,Entry,33373
Varejo,Mid,50071
Varejo,Senior,72476
Varejo,Entry,32202
Varejo,Mid,51903
Varejo,Senior,96135
Varejo,Entry,26769
Varejo,Mid,45724
Varejo,Senior,69332
Varejo,Entry,29338
Varejo,Mid,52260
Varejo,Senior,81060
Varejo,Entry,33403
Varejo,Mid,48578
Varejo,Senior,102914
Varejo,Entry,27537
Varejo,Mid,42721
Varejo,Senior,82775
Varejo,Entry,30348
Varejo,Mid,50201
Varejo,Senior,74167
Varejo,Entry,25731
Varejo,Mid,45269
Varejo,Senior,102938
Indústria Manufatureira,Entry,32224
Indústria Manufatureira,Mid,55422
Indústria Manufatureira,Senior,105471
Indústria Manufatureira,Entry,33521
Indústria Manufatureira,Mid,54548
Indústria Manufatureira,Senior,90382
Indústria Manufatureira,Entry,36026
Indústria Manufatureira,Mid,50958
Indústria Manufatureira,Senior,121174
Indústria Manufatureira,Entry,31216
Indústria Manufatureira,Mid,51975
Indústria Manufatureira,Senior,116171
Indústria Manufatureira,Entry,31963
Indústria Manufatureira,Mid,62020
Indústria Manufatureira,Senior,108647
Indústria Manufatureira,Entry,30178
Indústria Manufatureira,Mid,50906
Indústria Manufatureira,Senior,124863
Indústria Manufatureira,Entry,32567
Indústria Manufatureira,Mid,52083
Indústria Manufatureira,Senior,98169
Indústria Manufatureira,Entry,41655
Indústria Manufatureira,Mid,57856
Indústria Manufatureira,Senior,92264
Indústria Manufatureira,Entry,34329
Indústria Manufatureira,Mid,52636
Indústria Manufatureira,Senior,118758
Indústria Manufatureira,Entry,30183
Indústria Manufatureira,Mid,58617
Indústria Manufatureira,Senior,102812
Indústria Manufatureira,Entry,37828
Indústria Manufatureira,Mid,55823
Indústria Manufatureira,Senior,118647
Indústria Manufatureira,Entry,34561
Indústria Manufatureira,Mid,53124
Indústria Manufatureira,Senior,106263
Indústria Manufatureira,Entry,33272
Indústria Manufatureira,Mid,59161
Indústria Manufatureira,Senior,102167
Indústria Manufatureira,Entry,41961
Indústria Manufatureira,Mid,62970
Indústria Manufatureira,Senior,100210
Indústria Manufatureira,Entry,39659
Indústria Manufatureira,Mid,61907
Indústria Manufatureira,Senior,93677
Indústria Manufatureira,Entry,41287
Indústria Manufatureira,Mid,52618
Indústria Manufatureira,Senior,118984
Indústria Manufatureira,Entry,35746
Indústria Manufatureira,Mid,59109
Indústria Manufatureira,Senior,121187
Indústria Manufatureira,Entry,40063
Indústria Manufatureira,Mid,52082
Indústria Manufatureira,Senior,121405
Indústria Manufatureira,Entry,30600
Indústria Manufatureira,Mid,61384
Indústria Manufatureira,Senior,107686
Indústria Manufatureira,Entry,41949
Indústria Manufatureira,Mid,51063
Indústria Manufatureira,Senior,94413
Indústria Manufatureira,Entry,33194
Indústria Manufatureira,Mid,56356
Indústria Manufatureira,Senior,103843
Indústria Manufatureira,Entry,32539
Indústria Manufatureira,Mid,51357
Indústria Manufatureira,Senior,123659
Indústria Manufatureira,Entry,34064
Indústria Manufatureira,Mid,51627
Indústria Manufatureira,Senior,115626
Indústria Manufatureira,Entry,30425
Indústria Manufatureira,Mid,57985
Indústria Manufatureira,Senior,83599
Indústria Manufatureira,Entry,36672
Indústria Manufatureira,Mid,60243
Indústria Manufatureira,Senior,115574
Indústria Manufatureira,Entry,31067
Indústria Manufatureira,Mid,59513
Indústria Manufatureira,Senior,86534
Indústria Manufatureira,Entry,33325
Indústria Manufatureira,Mid,55024
Indústria Manufatureira,Senior,88605
Indústria Manufatureira,Entry,31420
Indústria Manufatureira,Mid,55162
Indústria Manufatureira,Senior,113011
Indústria Manufatureira,Entry,37933
Indústria Manufatureira,Mid,52806
Indústria Manufatureira,Senior,123261
Indústria Manufatureira,Entry,31701
Indústria Manufatureira,Mid,59453
Indústria Manufatureira,Senior,82790
Indústria Manufatureira,Entry,31718
Indústria Manufatureira,Mid,56486
Indústria Manufatureira,Senior,109399
Indústria Manufatureira,Entry,41471
Indústria Manufatureira,Mid,61479
Indústria Manufatureira,Senior,85208
Indústria Manufatureira,Entry,40602
Indústria Manufatureira,Mid,60124
Indústria Manufatureira,Senior,110809
Indústria Manufatureira,Entry,39827
Indústria Manufatureira,Mid,60358
Indústria Manufatureira,Senior,86006
Indústria Manufatureira,Entry,40804
Indústria Manufatureira,Mid,57750
Indústria Manufatureira,Senior,93997
Indústria Manufatureira,Entry,40205
Indústria Manufatureira,Mid,55764
Indústria Manufatureira,Senior,112992
Indústria Manufatureira,Entry,39506
Indústria Manufatureira,Mid,59271
Indústria Manufatureira,Senior,119214
Indústria Manufatureira,Entry,41130
Indústria Manufatureira,Mid,60002
Indústria Manufatureira,Senior,98595
Indústria Manufatureira,Entry,38121
Indústria Manufatureira,Mid,59402
Indústria Manufatureira,Senior,86476
Indústria Manufatureira,Entry,35196
Indústria Manufatureira,Mid,57239
Indústria Manufatureira,Senior,98674
Indústria Manufatureira,Entry,38363
Indústria Manufatureira,Mid,59266
Indústria Manufatureira,Senior,116801
Indústria Manufatureira,Entry,32056
Indústria Manufatureira,Mid,51574
Indústria Manufatureira,Senior,88187
Indústria Manufatureira,Entry,39387
Indústria Manufatureira,Mid,51339
Indústria Manufatureira,Senior,117487
Indústria Manufatureira,Entry,32801
Indústria Manufatureira,Mid,51758
Indústria Manufatureira,Senior,107230
Indústria Manufatureira,Entry,36598
Indústria Manufatureira,Mid,58801
Indústria Manufatureira,Senior,119479
Indústria Manufatureira,Entry,31385
Indústria Manufatureira,Mid,62116
Indústria Manufatureira,Senior,94083
Indústria Manufatureira,Entry,32278
Indústria Manufatureira,Mid,58056
Indústria Manufatureira,Senior,86591
Indústria Manufatureira,Entry,32387
Indústria Manufatureira,Mid,56119
Indústria Manufatureira,Senior,91390
Indústria Manufatureira,Entry,33689
Indústria Manufatureira,Mid,52597
Indústria Manufatureira,Senior,108450
Indústria Manufatureira,Entry,35000
Indústria Manufatureira,Mid,60985
Indústria Manufatureira,Senior,100788
Indústria Manufatureira,Entry,34508
Indústria Manufatureira,Mid,59340
Indústria Manufatureira,Senior,120247
Indústria Manufatureira,Entry,36161
Indústria Manufatureira,Mid,60332
Indústria Manufatureira,Senior,93421
Indústria Manufatureira,Entry,30645
Indústria Manufatureira,Mid,55843
Indústria Manufatureira,Senior,103426
Indústria Manufatureira,Entry,39963
Indústria Manufatureira,Mid,57092
Indústria Manufatureira,Senior,105452
Indústria Manufatureira,Entry,35580
Indústria Manufatureira,Mid,52927
Indústria Manufatureira,Senior,100427
Indústria Manufatureira,Entry,38419
Indústria Manufatureira,Mid,57568
Indústria Manufatureira,Senior,100483
Indústria Manufatureira,Entry,35353
Indústria Manufatureira,Mid,52705
Indústria Manufatureira,Senior,106367
Indústria Manufatureira,Entry,33560
Indústria Manufatureira,Mid,53393
Indústria Manufatureira,Senior,125436
Indústria Manufatureira,Entry,40126
Indústria Manufatureira,Mid,51640
Indústria Manufatureira,Senior,83391
Indústria Manufatureira,Entry,32606
Indústria Manufatureira,Mid,56099
Indústria Manufatureira,Senior,90560
Indústria Manufatureira,Entry,35697
Indústria Manufatureira,Mid,61026
Indústria Manufatureira,Senior,119314
Indústria Manufatureira,Entry,32860
Indústria Manufatureira,Mid,62967
Indústria Manufatureira,Senior,108821
Indústria Manufatureira,Entry,30484
Indústria Manufatureira,Mid,54510
Indústria Manufatureira,Senior,100227
Indústria Manufatureira,Entry,33207
Indústria Manufatureira,Mid,58480
Indústria Manufatureira,Senior,122253
Indústria Manufatureira,Entry,31769
Indústria Manufatureira,Mid,58129
Indústria Manufatureira,Senior,94182
Indústria Manufatureira,Entry,37540
Indústria Manufatureira,Mid,61437
Indústria Manufatureira,Senior,88265
Indústria Manufatureira,Entry,37681
Indústria Manufatureira,Mid,50506
Indústria Manufatureira,Senior,100921
Indústria Manufatureira,Entry,37773
Indústria Manufatureira,Mid,55663
Indústria Manufatureira,Senior,122043
Indústria Manufatureira,Entry,39588
Indústria Manufatureira,Mid,50520
Indústria Manufatureira,Senior,111308
Indústria Manufatureira,Entry,37611
Indústria Manufatureira,Mid,61703
Indústria Manufatureira,Senior,98186
Indústria Manufatureira,Entry,37995
Indústria Manufatureira,Mid,52396
Indústria Manufatureira,Senior,95602
Indústria Manufatureira,Entry,41405
Indústria Manufatureira,Mid,57532
Indústria Manufatureira,Senior,112708
Indústria Manufatureira,Entry,32913
Indústria Manufatureira,Mid,60446
Indústria Manufatureira,Senior,116694
Indústria Manufatureira,Entry,31650
Indústria Manufatureira,Mid,61404
Indústria Manufatureira,Senior,82873
Indústria Manufatureira,Entry,30251
Indústria Manufatureira,Mid,56217
Indústria Manufatureira,Senior,94311
Indústria Manufatureira,Entry,39754
Indústria Manufatureira,Mid,55360
Indústria Manufatureira,Senior,103641
Indústria Manufatureira,Entry,32023
Indústria Manufatureira,Mid,62951
